approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.02910141,0.3609375,615.6666666666666,3110.623198333333,0.38607245683670044,239,0.10000026,0.5,0.5,-8.330502,-7.643492,747,-11.235974,-0.056920785,1529856,0.94385374,0.34965724,0.058872133,6164.7221574783325,1529856,0.08666678,0.9604743,0.069931574,0.04033394
0.03467161,0.41240233,1000.0,5432.5654695,0.22827255725860596,239,0.10000026,0.5,0.5,-8.840098,-7.510962,748,-11.242859,-0.048775997,1531904,0.94430435,0.3507979,0.05837486,6173.291215896606,1531904,0.09321196,0.9606463,0.07015974,0.040155202
0.036667794,0.44086915,1000.0,5265.0402205,0.289725661277771,238,0.10000026,0.5,0.5,-8.712255,-7.7289686,749,-11.246501,-0.05778233,1533952,0.9449194,0.3519363,0.057696544,6181.868594408035,1533952,0.090734586,0.96084297,0.07038705,0.03995029
0.03145791,0.41274413,1000.0,5323.7781795,0.25441974401474,239,0.10000026,0.5,0.5,-8.731071,-7.70765,750,-11.257862,-0.054054976,1536000,0.94546205,0.35307476,0.057099205,6190.422491312027,1536000,0.091408245,0.9610325,0.070615135,0.039753072
0.031917177,0.41059572,1000.0,5336.8171145,0.22768068313598633,245,0.10000026,0.5,0.5,-8.781286,-7.6494293,751,-11.27603,-0.050204165,1538048,0.9459261,0.3542154,0.05658889,6198.766746520996,1538048,0.0914955,0.9612147,0.07084276,0.039563246
0.029170483,0.38950196,1000.0,5361.701835,0.28764045238494873,240,0.10000026,0.5,0.5,-8.777046,-7.7144995,752,-11.297916,-0.05582254,1540096,0.94634926,0.3553539,0.05612288,6207.290217399597,1540096,0.09070829,0.96140444,0.07107039,0.039365873
0.029219935,0.384375,508.0,2633.0574257499998,0.3448788523674011,242,0.10000026,0.5,0.5,-8.659469,-7.7657676,753,-11.309477,-0.05318885,1542144,0.9468458,0.35649124,0.055577867,6215.751976728439,1542144,0.089136645,0.96158487,0.071298555,0.039178155
0.029387483,0.3953125,1000.0,5360.287122,0.20243465900421143,241,0.10000026,0.5,0.5,-8.832442,-7.5824075,754,-11.320265,-0.046575226,1544192,0.9473467,0.35762987,0.05502795,6224.239937067032,1544192,0.09175988,0.96175575,0.0715261,0.039000157
0.030593162,0.3909668,670.6666666666666,3557.685332333333,0.335360050201416,247,0.10000026,0.5,0.5,-8.667446,-7.7663026,755,-11.340552,-0.057372816,1546240,0.94776136,0.35877067,0.054573797,6232.518943309784,1546240,0.08963491,0.9619309,0.07175429,0.038818255
0.031510938,0.37768555,865.0,4505.040516,0.3441615700721741,241,0.10000026,0.5,0.5,-8.581566,-7.633963,756,-11.362856,-0.060326863,1548288,0.9482411,0.35990903,0.05404818,6241.014037370682,1548288,0.087791905,0.96209925,0.071981564,0.038642745
